Tweet Text,Tweet Length,Year,Month,Day,Hour,Day of week,Is reply,User mentions,Hashtags,Pictures,Videos,Favorites,Retweets
,68,2019,1,29,0,1,0,0,0,0,0,3,0
,142,2019,1,28,21,0,1,2,0,0,0,0,0
,140,2019,1,28,21,0,0,1,0,0,0,0,0
,57,2019,1,28,21,0,1,2,0,0,0,0,0
,83,2019,1,28,21,0,1,1,0,0,0,2,0
,30,2019,1,27,10,6,1,1,0,0,0,0,0
,39,2019,1,27,10,6,0,0,1,0,0,3,0
,92,2019,1,25,21,4,1,2,0,0,0,0,0
,209,2019,1,25,21,4,0,0,0,0,0,0,0
,129,2019,1,25,19,4,0,1,0,0,0,0,0
,54,2019,1,25,10,4,0,0,1,0,0,2,0
,77,2019,1,25,6,4,0,0,0,0,0,4,0
,88,2019,1,25,0,4,0,0,0,0,0,6,0
,51,2019,1,24,9,3,0,0,1,0,0,2,0
,195,2019,1,23,21,2,1,2,0,0,0,2,0
,74,2019,1,23,8,2,0,0,1,0,0,2,0
,98,2019,1,23,8,2,0,0,1,1,0,3,0
,281,2019,1,23,0,2,0,1,0,0,0,2,0
,45,2019,1,22,9,1,0,0,1,0,0,2,0
,92,2019,1,21,10,0,0,0,2,0,0,3,0
,32,2019,1,21,3,0,1,2,0,0,0,2,0
,90,2019,1,21,2,0,0,1,1,1,0,20,1
,27,2019,1,20,7,6,1,1,0,0,0,1,0
,139,2019,1,20,0,6,0,1,0,0,0,0,0
,93,2019,1,19,10,5,1,1,0,0,1,0,0
,60,2019,1,19,10,5,0,0,1,1,0,6,0
,17,2019,1,18,22,4,0,0,0,0,0,2,0
,69,2019,1,18,21,4,0,0,0,0,0,9,0
,89,2019,1,18,18,4,0,0,0,0,0,3,1
,65,2019,1,18,8,4,0,0,1,1,0,2,0
,261,2019,1,17,23,3,1,1,0,0,0,0,0
,98,2019,1,17,19,3,1,5,0,0,0,1,0
,141,2019,1,17,9,3,0,0,1,0,0,2,0
,172,2019,1,17,1,3,0,1,0,0,0,1,0
,52,2019,1,17,0,3,1,2,0,0,0,2,0
,29,2019,1,16,23,2,1,1,0,0,0,1,0
,55,2019,1,16,23,2,0,0,0,1,0,8,0
,50,2019,1,16,9,2,0,0,1,1,0,5,0
,140,2019,1,15,9,1,0,0,1,1,0,1,0
,44,2019,1,15,3,1,1,0,0,0,0,1,0
,75,2019,1,15,1,1,0,1,0,0,0,1,0
,139,2019,1,15,1,1,0,1,0,0,0,0,0
,75,2019,1,14,23,0,0,1,0,0,0,0,0
,62,2019,1,14,9,0,0,0,1,1,0,4,0
,24,2019,1,13,9,6,0,0,1,0,0,3,1
,38,2019,1,12,9,5,0,0,1,0,0,3,0
,61,2019,1,11,8,4,0,0,1,0,0,1,0
,140,2019,1,10,9,3,0,0,1,0,0,2,0
,23,2019,1,9,19,2,1,0,0,0,0,1,0
,60,2019,1,9,12,2,1,1,0,0,0,0,0
,63,2019,1,9,11,2,0,0,0,0,0,1,0
,62,2019,1,9,10,2,1,1,0,0,0,0,0
,106,2019,1,9,9,2,0,1,0,0,1,0,0
,32,2019,1,9,9,2,0,0,1,0,0,1,0
,59,2019,1,9,9,2,0,1,0,0,0,2,0
,50,2019,1,9,7,2,1,1,0,0,0,3,0
,53,2019,1,9,7,2,0,0,0,0,0,1,0
,36,2022,12,15,8,3,0,0,1,0,0,1,0
,70,2022,12,14,21,2,1,1,0,0,0,2,0
,179,2022,12,14,8,2,0,0,1,0,0,2,0
,125,2022,12,14,8,2,0,0,0,1,0,6,0
,48,2022,12,14,6,2,0,0,0,0,0,3,0
,51,2022,12,14,4,2,0,2,0,1,0,0,0
,99,2022,12,14,1,2,0,0,0,1,0,6,0
,34,2022,12,13,10,1,0,0,1,0,0,2,0
,140,2022,12,12,20,0,0,1,0,0,0,0,0
,54,2022,12,12,19,0,0,0,1,0,0,0,0
,46,2022,12,12,5,0,0,0,0,0,0,0,0
,37,2022,12,11,14,6,0,0,1,0,0,3,0
,90,2022,12,11,1,6,0,0,0,1,0,2,0
,97,2022,12,10,22,5,0,0,0,1,0,7,0
,85,2022,12,10,12,5,0,0,0,1,0,0,0
,48,2022,12,10,11,5,1,1,0,0,0,1,0
,62,2022,12,10,11,5,0,0,1,0,0,3,0
,26,2022,12,10,3,5,1,1,0,0,0,2,0
,36,2022,12,10,2,5,1,0,0,0,0,0,0
,145,2022,12,10,2,5,0,0,0,2,0,8,0
,140,2019,1,9,6,2,0,1,0,0,0,0,0
,97,2019,1,9,3,2,1,1,0,0,0,0,0
,62,2019,1,9,3,2,0,0,0,0,0,0,0
,46,2019,1,8,20,1,1,1,0,1,0,1,0
,18,2019,1,8,11,1,0,0,1,0,0,1,1
,32,2019,1,7,9,0,0,0,1,0,0,0,0
,98,2019,1,7,6,0,0,1,1,1,0,0,0
,135,2019,1,7,5,0,0,0,0,0,0,0,0
,125,2019,1,6,22,6,0,0,0,1,0,6,0
,32,2019,1,6,10,6,0,0,1,0,0,1,0
,43,2019,1,5,9,5,0,1,0,0,1,0,0
,34,2019,1,5,5,5,0,0,0,0,0,0,0
,32,2019,1,5,2,5,1,1,0,0,0,0,0
,130,2019,1,5,1,5,0,1,0,0,0,0,0
,26,2019,1,5,0,5,1,1,0,0,0,0,0
,92,2019,1,4,23,4,0,0,0,0,0,7,0
,145,2019,1,4,23,4,1,2,0,0,0,2,0
,156,2019,1,4,23,4,1,1,0,0,0,0,0
,29,2019,1,4,22,4,0,0,0,0,0,2,0
,97,2019,1,4,18,4,0,0,1,1,0,28,6
,31,2019,1,4,9,4,0,0,1,0,0,1,0
,68,2019,1,4,5,4,0,0,0,0,0,3,0
,17,2019,1,4,1,4,0,0,0,0,0,2,0
,61,2019,1,4,0,4,0,1,0,1,0,0,0
,38,2019,1,3,23,3,1,1,0,0,0,1,0
,111,2019,1,3,23,3,1,1,0,0,0,1,0
,109,2019,1,3,23,3,0,0,0,0,0,5,0
,43,2019,1,3,9,3,0,0,1,0,0,9,0
,43,2019,1,3,8,3,0,0,1,0,0,1,0
,121,2019,1,2,21,2,0,1,0,0,0,0,0
,21,2019,1,2,19,2,0,0,0,0,0,3,0
,43,2019,1,2,7,2,0,0,1,0,0,2,0
,66,2019,1,1,23,1,0,0,1,1,0,1,0
,218,2019,1,1,20,1,1,1,0,0,0,0,0
,37,2019,1,1,8,1,0,1,0,0,0,0,0
,40,2019,1,1,8,1,0,0,0,0,0,2,0
,19,2019,1,1,7,1,0,0,1,0,0,2,0
,23,2019,1,1,6,1,0,0,0,0,0,3,0
,75,2019,1,1,5,1,0,1,0,1,0,0,0
,64,2019,1,1,5,1,0,0,0,0,0,3,0
,20,2019,1,1,5,1,0,0,0,0,0,4,0
,38,2019,1,1,4,1,1,1,0,0,0,1,0
,34,2019,1,1,4,1,1,0,0,0,0,0,0
,41,2019,1,1,4,1,0,0,0,0,0,2,0
,27,2019,1,1,1,1,1,1,0,0,0,1,0
,40,2019,1,1,1,1,1,1,0,0,0,1,0
,39,2019,1,1,0,1,0,1,0,0,0,0,0
,79,2018,12,31,21,0,1,1,0,0,0,1,0
,158,2018,12,31,21,0,0,0,0,1,0,15,3
,37,2018,12,31,6,0,0,0,1,0,0,0,1
,73,2018,12,30,7,6,1,1,0,2,0,1,0
,183,2018,12,30,7,6,1,1,0,0,0,0,0
,38,2018,12,30,6,6,0,0,1,0,0,1,1
,62,2018,12,30,4,6,0,0,0,0,0,9,0
,32,2018,12,29,8,5,0,0,1,0,0,0,1
,20,2018,12,29,0,5,1,1,0,0,0,0,0
,74,2018,12,29,0,5,1,2,0,0,0,1,0
,37,2018,12,29,0,5,1,1,0,0,0,0,0
,40,2018,12,28,8,4,0,0,1,0,0,2,0
,77,2018,12,28,3,4,0,0,1,4,0,4,0
,75,2018,12,28,2,4,1,1,0,0,0,5,0
,217,2018,12,28,2,4,1,1,0,0,0,0,0
,48,2018,12,27,7,3,0,0,0,1,0,5,0
,64,2018,12,27,7,3,1,1,0,0,0,0,0
,66,2018,12,27,7,3,0,0,1,0,0,3,0
,60,2018,12,27,3,3,0,0,1,1,0,1,0
,82,2018,12,27,0,3,0,1,1,1,0,1,0
,22,2018,12,26,6,2,0,0,1,0,0,2,1
,36,2018,12,25,17,1,0,0,0,0,0,5,0
,38,2018,12,25,9,1,0,0,1,0,0,7,0
,200,2018,12,25,3,1,1,0,0,0,0,1,0
,277,2018,12,25,3,1,0,0,0,0,0,2,0
,24,2018,12,25,1,1,0,1,0,0,0,0,0
,136,2018,12,25,1,1,0,0,0,0,0,9,1
,36,2018,12,24,8,0,1,1,0,0,0,1,0
,45,2018,12,24,6,0,0,0,1,0,0,1,0
,77,2018,12,24,3,0,0,0,1,1,0,5,0
,29,2018,12,23,7,6,0,0,0,0,0,2,0
,99,2018,12,23,7,6,0,0,1,0,0,4,0
,111,2018,12,23,3,6,0,0,0,0,0,5,0
,34,2018,12,23,1,6,1,1,0,0,0,1,0
,12,2018,12,23,0,6,0,0,0,0,0,3,0
,26,2018,12,22,10,5,0,0,1,0,0,2,0
,220,2018,12,22,2,5,0,0,0,0,0,4,0
,100,2018,12,21,23,4,0,0,0,0,0,3,0
,101,2018,12,21,7,4,0,0,0,3,0,1,0
,41,2018,12,21,6,4,0,0,1,0,0,4,0
,214,2018,12,21,0,4,0,1,0,0,0,1,0
,216,2018,12,21,0,4,0,0,0,0,0,7,0
,37,2018,12,20,7,3,1,1,0,1,0,1,0
,38,2018,12,20,5,3,0,0,1,0,0,3,0
,140,2018,12,20,5,3,0,1,4,0,0,0,0
,98,2018,12,20,5,3,0,0,0,0,0,7,0
,34,2018,12,20,4,3,1,1,0,1,0,0,0
,29,2018,12,20,4,3,0,0,0,0,0,6,1
,42,2018,12,20,2,3,1,1,0,0,0,1,0
,49,2018,12,20,2,3,1,1,0,2,0,1,0
,142,2018,12,20,1,3,0,0,0,1,0,3,0
,53,2018,12,19,20,2,0,0,0,0,0,7,0
,12,2018,12,19,17,2,0,0,0,0,0,6,0
,64,2018,12,19,12,2,0,0,0,0,0,1,0
,35,2018,12,19,10,2,0,0,1,0,0,0,0
,44,2018,12,19,4,2,0,0,0,0,0,4,0
,56,2018,12,18,9,1,0,0,1,0,0,3,0
,68,2018,12,17,20,0,1,3,0,0,0,6,0
,39,2018,12,17,8,0,0,0,1,0,0,5,0
,36,2018,12,17,3,0,0,1,0,0,0,0,0
,128,2018,12,17,1,0,0,0,0,0,1,3,1
,32,2018,12,16,8,6,0,0,1,0,0,1,0
,45,2018,12,16,3,6,1,1,0,0,0,1,0
,110,2018,12,16,3,6,1,1,0,0,0,0,0
,126,2018,12,16,3,6,0,0,0,0,0,7,0
,25,2018,12,16,3,6,0,0,0,0,0,1,1
,115,2018,12,15,10,5,0,0,0,0,0,10,0
,55,2018,12,15,8,5,0,0,1,0,0,6,0
,25,2018,12,14,23,4,1,1,0,0,0,2,0
,72,2018,12,14,8,4,1,1,0,0,0,1,0
,33,2018,12,14,8,4,0,0,1,0,0,2,0
,67,2018,12,14,8,4,0,0,2,1,0,15,0
,85,2018,12,14,1,4,1,1,0,0,0,1,0
,45,2018,12,14,1,4,1,0,0,0,0,0,0
,87,2018,12,14,1,4,0,0,0,0,0,11,0
,171,2018,12,14,0,4,0,0,0,1,0,20,2
,68,2018,12,14,0,4,0,0,0,0,0,6,0
,45,2018,12,13,23,3,1,2,0,0,0,0,0
,43,2018,12,13,22,3,1,1,0,0,0,1,0
,111,2018,12,13,21,3,1,2,0,1,0,2,0
,21,2018,12,13,10,3,0,1,0,0,0,1,0
,28,2018,12,13,10,3,0,0,1,0,0,0,0
,45,2018,12,13,2,3,1,1,0,1,0,5,0
,77,2018,12,13,1,3,1,2,0,0,0,0,0
,55,2018,12,13,0,3,0,0,0,0,0,1,0
,16,2018,12,12,23,2,1,1,0,0,0,1,0
,140,2018,12,12,21,2,0,1,0,0,0,0,0
,51,2018,12,12,21,2,0,0,0,0,0,0,0
,38,2018,12,12,20,2,1,1,0,1,0,0,0
,46,2018,12,12,8,2,1,1,0,0,0,2,0
,116,2018,12,12,8,2,0,0,1,0,0,5,0
,69,2018,12,12,2,2,0,0,0,1,0,13,0
,101,2018,12,11,18,1,1,1,0,0,0,2,0
,102,2018,12,11,18,1,1,1,0,0,0,0,0
,42,2018,12,11,9,1,0,0,1,0,0,8,0
,158,2018,12,11,2,1,0,0,0,0,0,12,0
,94,2018,12,11,1,1,1,1,0,0,0,1,0
,46,2018,12,10,9,0,0,0,1,0,0,4,0
,42,2018,12,9,10,6,0,0,1,0,0,5,0
,117,2018,12,9,6,6,0,0,0,0,0,6,0
,252,2018,12,8,6,5,0,0,0,0,0,4,0
,48,2018,12,8,1,5,0,0,0,1,0,3,0
,58,2018,12,7,22,4,0,0,0,0,0,5,0
,46,2018,12,7,22,4,0,0,0,1,0,12,3
,32,2018,12,7,8,4,0,0,1,0,0,3,0
,39,2018,12,7,4,4,0,0,0,0,0,4,0
,92,2018,12,7,3,4,0,1,0,0,0,0,0
,119,2018,12,7,1,4,0,4,0,1,0,0,0
,81,2018,12,7,0,4,0,1,0,0,0,0,0
,57,2018,12,7,0,4,0,0,0,0,0,1,0
,111,2018,12,6,19,3,1,1,0,0,0,1,0
,43,2018,12,6,8,3,0,0,1,0,0,2,0
,18,2018,12,6,6,3,1,0,0,0,0,0,0
,75,2018,12,6,2,3,0,0,0,0,0,3,0
,61,2018,12,6,0,3,0,0,0,0,0,4,0
,139,2018,12,5,23,2,0,1,1,0,0,0,0
,168,2018,12,5,23,2,1,1,0,0,0,0,0
,120,2018,12,5,22,2,1,1,0,0,0,0,0
,73,2018,12,5,22,2,0,0,0,0,0,10,0
,128,2018,12,5,21,2,1,1,0,1,0,2,0
,20,2018,12,5,8,2,0,0,1,0,0,0,0
,124,2018,12,5,1,2,0,0,0,0,0,3,0
,101,2018,12,5,1,2,1,0,0,0,0,0,0
,168,2018,12,5,1,2,0,0,0,0,0,8,1
,13,2018,12,5,0,2,1,0,0,0,0,1,0
,76,2018,12,5,0,2,0,0,0,0,0,1,0
,46,2018,12,4,23,1,1,1,0,1,0,31,0
,52,2018,12,4,9,1,1,0,0,0,0,5,0
,28,2018,12,4,9,1,0,0,1,0,0,1,0
,83,2018,12,4,8,1,1,1,0,0,0,1,0
,55,2018,12,3,22,0,0,0,0,2,0,5,0
,45,2018,12,3,8,0,1,1,0,0,0,1,0
,27,2018,12,3,8,0,0,0,1,0,0,3,0
,64,2018,12,3,6,0,0,0,0,0,0,1,0
,17,2018,12,3,6,0,0,0,0,0,0,5,0
,11,2018,12,3,2,0,0,0,0,0,0,3,0
,53,2018,12,3,2,0,0,0,0,0,0,8,0
,65,2018,12,3,1,0,1,4,0,0,0,1,0
,50,2018,12,3,1,0,0,0,0,0,0,3,0
,82,2018,12,3,0,0,0,0,0,0,0,3,0
,70,2018,12,2,7,6,0,0,1,0,0,1,0
,63,2018,12,2,7,6,1,4,0,0,0,0,0
,34,2018,12,2,6,6,1,1,0,0,0,2,0
,55,2018,12,1,9,5,0,0,0,0,0,3,0
,44,2018,12,1,8,5,0,0,1,0,0,0,0
,38,2018,12,1,4,5,1,1,0,0,0,1,0
,16,2018,11,30,23,4,0,0,0,0,0,3,0
,23,2018,11,30,6,4,0,0,1,0,0,0,0
,106,2018,11,30,3,4,0,0,0,0,0,5,0
,24,2018,11,29,23,3,1,1,0,0,0,0,0
,55,2018,11,29,23,3,0,0,1,2,0,11,0
,77,2018,11,29,22,3,0,0,0,1,0,10,1
,116,2022,12,10,1,5,0,0,0,1,0,17,2
,25,2022,12,9,11,4,0,0,1,0,0,1,0
,53,2022,12,9,11,4,1,0,0,0,0,0,0
,69,2022,12,9,10,4,0,0,0,0,0,2,0
,39,2022,12,9,8,4,0,1,0,1,0,0,0
,50,2022,12,9,6,4,0,1,0,1,0,0,0
,75,2022,12,8,21,3,0,1,0,2,0,0,0
,92,2022,12,8,21,3,0,2,0,1,0,0,0
,36,2022,12,8,10,3,0,0,1,0,0,0,0
,85,2022,12,7,22,2,1,1,0,1,0,2,0
,85,2022,12,7,22,2,0,1,0,1,0,0,0
,80,2022,12,7,22,2,0,0,0,1,0,12,0
,31,2022,12,7,9,2,0,0,1,0,0,1,0
,134,2022,12,7,8,2,0,2,0,1,0,0,0
,116,2022,12,6,23,1,0,2,0,0,1,0,0
,42,2022,12,6,11,1,0,0,1,0,0,0,0
,59,2022,12,6,1,1,0,0,1,0,0,1,1
,56,2022,12,5,12,0,0,0,1,0,0,1,0
,21,2022,12,5,3,0,1,1,0,0,0,0,0
,30,2018,11,29,21,3,0,0,0,0,0,3,0
,25,2018,11,29,17,3,0,0,0,0,0,2,0
,82,2018,11,29,17,3,0,0,0,0,0,0,0
,76,2018,11,29,16,3,0,0,0,0,0,4,0
,31,2018,11,29,10,3,0,0,1,0,0,3,0
,65,2018,11,29,9,3,1,1,0,0,0,1,0
,45,2018,11,29,4,3,1,1,0,0,0,3,0
,103,2018,11,29,4,3,0,1,0,1,0,15,1
,44,2018,11,29,2,3,0,0,0,0,0,3,0
,221,2018,11,28,23,2,1,1,0,0,0,0,0
,57,2018,11,28,23,2,1,1,0,0,0,0,0
,93,2018,11,28,23,2,1,1,0,0,0,0,0
,38,2018,11,28,22,2,1,1,0,0,0,2,0
,140,2018,11,28,22,2,0,1,0,0,0,0,0
,54,2018,11,28,22,2,1,1,0,0,0,1,0
,201,2018,11,28,5,2,0,0,0,0,0,2,0
,94,2018,11,28,1,2,0,1,0,0,0,1,0
,72,2018,11,28,1,2,0,0,0,0,0,4,0
,29,2018,11,27,10,1,0,0,1,0,0,1,0
,27,2018,11,26,19,0,0,0,0,0,0,2,0
,72,2018,11,26,9,0,1,1,0,0,0,2,0
,26,2018,11,26,9,0,0,0,1,0,0,4,0
,72,2018,11,25,11,6,0,0,1,0,0,5,0
,48,2018,11,25,5,6,1,1,0,0,0,1,0
,224,2018,11,25,5,6,1,1,0,0,0,0,0
,261,2018,11,25,5,6,0,0,0,1,0,4,0
,29,2018,11,24,11,5,1,1,0,0,0,2,0
,76,2018,11,24,3,5,0,1,0,0,0,1,0
,119,2018,11,23,9,4,1,1,0,0,0,0,0
,38,2018,11,23,9,4,0,0,1,0,0,2,0
,96,2018,11,23,9,4,1,1,0,0,0,2,0
,30,2018,11,23,7,4,0,0,0,0,0,5,0
,94,2018,11,23,7,4,0,0,0,0,0,5,0
,63,2018,11,23,5,4,0,0,0,0,0,1,0
,32,2018,11,22,8,3,0,0,1,0,0,8,0
,140,2018,11,22,0,3,0,1,0,0,0,0,0
,125,2018,11,21,8,2,0,0,1,0,0,3,1
,35,2018,11,21,5,2,0,0,0,0,0,2,0
,112,2018,11,21,1,2,1,0,0,0,0,1,0
,61,2018,11,21,1,2,0,0,0,0,0,1,0
,110,2018,11,21,0,2,0,0,0,0,0,1,0
,41,2018,11,20,22,1,1,1,0,0,0,0,0
,88,2018,11,20,22,1,0,0,0,0,0,5,1
,139,2018,11,20,22,1,0,1,0,0,0,0,0
,44,2018,11,20,8,1,0,0,1,0,0,3,0
,28,2018,11,19,6,0,0,0,0,2,0,3,0
,20,2018,11,18,23,6,0,0,0,0,0,2,0
,78,2018,11,17,11,5,0,0,1,0,0,1,0
,50,2018,11,16,9,4,0,0,1,0,0,0,0
,140,2018,11,16,4,4,0,1,0,0,0,0,0
,135,2018,11,16,4,4,0,1,0,0,1,0,0
,61,2018,11,15,8,3,0,0,1,1,0,6,0
,162,2018,11,15,4,3,0,0,0,0,0,11,1
,13,2018,11,15,2,3,0,0,0,0,0,2,0
,46,2018,11,15,2,3,1,1,0,0,0,1,0
,108,2018,11,14,23,2,1,1,0,0,0,0,0
,144,2018,11,14,20,2,1,1,0,0,0,2,0
,74,2018,11,14,5,2,0,1,0,1,0,0,0
,177,2018,11,14,3,2,1,0,0,0,0,0,0
,169,2018,11,14,3,2,0,0,0,0,0,0,0
,93,2018,11,13,22,1,0,0,0,0,0,1,0
,202,2018,11,13,20,1,0,0,0,0,0,5,0
,49,2018,11,13,19,1,1,1,0,1,0,0,0
,20,2018,11,13,9,1,1,1,0,0,0,0,0
,19,2018,11,13,8,1,0,0,1,0,0,4,0
,23,2018,11,13,1,1,0,0,0,0,0,0,0
,106,2018,11,13,1,1,1,0,0,0,0,1,1
,29,2018,11,13,0,1,0,0,0,4,0,8,1
,84,2018,11,13,0,1,0,0,0,0,0,6,1
,150,2018,11,12,22,0,0,0,0,0,0,0,0
,48,2018,11,12,17,0,0,0,0,0,0,1,0
,58,2018,11,12,17,0,0,0,0,0,0,0,0
,54,2018,11,12,8,0,0,0,1,1,0,0,2
,29,2018,11,11,13,6,1,1,0,0,0,1,0
,38,2018,11,11,11,6,0,0,1,0,0,0,0
,25,2018,11,11,7,6,0,0,0,0,0,1,0
,130,2018,11,11,0,6,0,1,0,0,0,0,0
,37,2018,11,10,3,5,0,0,0,0,0,5,0
,25,2018,11,10,2,5,0,0,0,0,0,4,0
,99,2018,11,9,15,4,0,0,0,0,0,4,0
,160,2018,11,9,9,4,0,0,0,0,0,6,0
,116,2018,11,8,16,3,0,0,1,0,0,1,0
,94,2018,11,8,3,3,1,1,0,0,0,0,0
,32,2018,11,7,23,2,1,1,0,0,0,0,0
,21,2018,11,7,23,2,1,1,0,0,0,0,0
,63,2018,11,7,16,2,0,0,0,0,0,4,0
,26,2018,11,7,8,2,1,1,0,0,0,1,0
,40,2018,11,7,8,2,0,0,0,0,0,0,0
,59,2018,11,7,0,2,0,1,0,1,0,0,0
,72,2018,11,6,17,1,0,0,1,0,0,7,0
,21,2018,11,6,1,1,0,0,0,0,0,2,0
,18,2018,11,6,0,1,1,1,0,0,0,1,0
,51,2018,11,5,14,0,0,0,1,0,0,5,0
,36,2018,11,5,12,0,0,0,0,0,0,0,0
,16,2018,11,5,10,0,0,0,0,0,0,1,0
,12,2018,11,5,9,0,0,0,0,0,0,1,0
,77,2018,11,5,8,0,1,1,0,0,0,0,0
,32,2018,11,5,8,0,0,0,0,0,0,1,0
,19,2018,11,5,7,0,1,1,0,0,0,0,0
,108,2018,11,5,7,0,0,0,0,0,0,0,0
,46,2018,11,5,7,0,0,0,0,0,0,4,0
,131,2018,11,5,6,0,0,0,0,0,0,1,0
,84,2018,11,5,6,0,1,1,0,0,0,283,25
,171,2018,11,5,6,0,1,1,0,0,0,1,0
,51,2018,11,5,6,0,0,0,0,0,0,0,0
,72,2018,11,5,6,0,0,1,0,1,0,0,0
,111,2018,11,5,6,0,0,0,0,0,0,5,0
,15,2018,11,5,3,0,0,0,0,0,0,6,0
,26,2018,11,4,23,6,0,0,0,0,0,2,0
,71,2018,11,4,9,6,1,1,0,0,0,2,0
,19,2018,11,4,9,6,0,0,0,0,0,4,0
,51,2018,11,4,8,6,0,0,1,0,0,0,0
,70,2018,11,4,8,6,0,0,0,0,0,1,0
,18,2018,11,4,0,6,0,0,0,0,0,3,0
,47,2018,11,3,23,5,0,0,0,0,0,2,0
,36,2018,11,3,22,5,1,1,0,0,0,0,0
,53,2018,11,3,22,5,0,0,0,0,0,2,0
,49,2018,11,3,8,5,0,0,1,0,0,3,0
,38,2018,11,2,22,4,1,1,0,0,0,0,0
,98,2018,11,2,22,4,0,0,1,0,0,2,0
,30,2018,11,2,6,4,1,1,0,0,0,1,0
,95,2018,11,1,18,3,0,0,0,0,0,4,0
,31,2018,11,1,18,3,1,1,0,0,0,1,0
,39,2018,11,1,8,3,1,1,0,1,0,3,0
,14,2018,11,1,7,3,1,1,0,0,0,1,0
,27,2018,11,1,7,3,0,0,1,0,0,0,0
,46,2018,10,31,21,2,1,1,0,0,0,1,0
,43,2018,10,31,20,2,0,0,0,0,0,5,0
,44,2018,10,31,19,2,0,0,0,1,0,13,3
,152,2018,10,31,19,2,1,1,0,0,0,0,0
,76,2018,10,31,18,2,1,1,0,0,0,0,0
,145,2018,10,31,18,2,1,1,0,0,0,0,0
,200,2018,10,31,10,2,0,0,0,0,0,2,0
,74,2018,10,30,22,1,0,0,0,0,0,4,0
,36,2018,10,30,18,1,0,0,0,0,0,1,0
,118,2018,10,30,18,1,1,1,0,0,0,1,0
,34,2018,10,30,18,1,1,2,0,0,0,1,0
,86,2018,10,29,17,0,0,1,0,1,0,0,0
,51,2018,10,29,8,0,0,0,0,0,0,2,0
,101,2018,10,28,10,6,0,0,0,0,0,0,0
,27,2018,10,28,7,6,0,0,1,0,0,1,0
,47,2018,10,28,5,6,1,0,0,0,0,1,0
,97,2018,10,28,5,6,0,0,0,0,0,3,0
,33,2018,10,27,22,5,0,0,0,1,0,1,0
,32,2018,10,27,7,5,0,0,1,0,0,1,0
,27,2018,10,26,9,4,0,0,1,0,0,4,0
,51,2018,10,25,21,3,1,1,0,1,0,2,0
,117,2018,10,25,18,3,0,1,0,0,0,0,0
,47,2018,10,25,8,3,0,0,1,0,0,1,0
,37,2018,10,24,23,2,0,0,0,1,0,18,5
,88,2018,10,24,20,2,0,0,0,0,0,1,1
,26,2018,10,24,7,2,1,1,0,0,0,1,0
,104,2018,10,24,7,2,0,0,2,1,0,3,0
,55,2018,10,24,6,2,1,1,0,0,0,1,0
,77,2018,10,24,4,2,0,0,0,1,0,7,0
,100,2018,10,23,16,1,0,0,0,0,0,2,0
,43,2018,10,23,7,1,0,0,1,1,0,9,0
,116,2018,10,23,4,1,1,1,0,0,0,1,0
,116,2018,10,23,2,1,0,0,0,0,1,5,0
,45,2018,10,23,0,1,1,1,0,0,0,1,0
,27,2018,10,22,22,0,0,0,1,0,0,1,0
,30,2018,10,21,8,6,0,0,1,0,0,0,0
,82,2018,10,21,5,6,0,0,2,3,0,3,1
,35,2018,10,21,1,6,1,1,0,0,0,0,0
,122,2018,10,20,21,5,0,1,0,1,0,3,0
,44,2018,10,20,8,5,1,1,0,0,0,1,0
,47,2018,10,20,7,5,0,0,1,1,0,5,0
,80,2018,10,20,7,5,0,0,0,0,0,0,0
,49,2018,10,19,22,4,0,0,0,0,0,4,0
,66,2018,10,19,22,4,0,0,0,2,0,7,0
,95,2018,10,19,18,4,1,1,0,0,0,0,0
,239,2018,10,19,7,4,1,1,0,0,0,2,0
,71,2018,10,19,6,4,0,0,1,1,0,10,0
,271,2018,10,19,2,4,1,4,0,0,0,0,0
,140,2018,10,18,23,3,0,1,0,0,0,0,0
,109,2018,10,18,23,3,0,1,0,0,1,0,0
,94,2018,10,18,21,3,0,1,0,1,0,0,0
,15,2018,10,18,19,3,1,1,0,0,0,0,0
,87,2018,10,18,19,3,0,0,0,1,0,1,0
,51,2018,10,18,7,3,0,0,1,2,0,2,0
,69,2018,10,18,7,3,0,0,2,1,0,6,1
,154,2018,10,18,2,3,0,0,0,0,0,5,0
,68,2018,10,17,21,2,0,0,0,0,0,6,0
,24,2018,10,17,1,2,0,0,0,0,0,6,1
,10,2018,10,16,21,1,0,0,0,0,0,0,0
,29,2018,10,16,19,1,0,0,0,0,0,1,0
,82,2018,10,16,16,1,0,0,0,1,0,4,0
,86,2018,10,16,9,1,1,1,0,0,0,1,0
,25,2018,10,16,7,1,0,0,1,0,0,0,0
,45,2018,10,15,8,0,0,0,1,0,0,1,0
,109,2018,10,15,3,0,0,1,0,1,0,0,0
,240,2018,10,15,3,0,1,1,0,0,0,1,0
,63,2018,10,15,3,0,1,1,0,0,0,0,0
,98,2018,10,15,3,0,1,1,0,0,0,1,0
,88,2018,10,15,2,0,0,0,1,1,0,0,0
,109,2018,10,14,23,6,1,0,0,0,0,0,0
,52,2018,10,14,23,6,0,0,0,0,1,6,0
,53,2018,10,14,9,6,0,0,1,0,0,0,0
,29,2018,10,13,9,5,0,0,1,0,0,2,0
,92,2022,12,5,0,0,0,2,0,1,0,0,0
,54,2022,12,4,14,6,0,0,1,0,0,3,0
,67,2022,12,4,3,6,0,1,0,1,0,0,0
